次韻李彭州乞鶴于虞萬州,
趙深甫年七十有親九十貧無以養索賦,趙深甫
次韻李彭州訪山居三絕,
次韻李參政和薛祕書詩見寄,李參政書
以使事過成都訖事而歸虞萬州成都尉高表兄拉訪靈泉宰高表兄風雨連明遂謁朱祭酒祠即事賦,
李微之聞其弟貫之西歸以詩迓之劉左史和韻屬余同賦,李微之左
正月九日川上之遊楊季穆以酬唱見寄走筆次韻,楊季穆
八月七日被命上會稽沿途所歷拙於省記爲韻語以記之舟中馬上隨得隨書不復敘次,
題蘇文忠與鄧安惠西山唱和,鄧安惠;蘇文忠
王常博寄示沌路七詩李肩吾用韻爲予壽因次韻,王常博肩
次韻譙仲甫致政聞南遷見寄,
次李肩吾送安恕父回長沙韻,李肩吾;安恕
題陳膚仲真希元詩卷贈蕭道士蕭善爲詩亦解鼓琴,蕭善爲;陳膚仲真
和虞退夫韻,退夫
次韻虞退夫除夕七絕句,
題趙昌父太社寄桃源何道士,趙昌父
和虞退夫見貽生日詩韻,虞退夫
題余氏聚遠樓,
于眉州挽詩,
李德秀致政即席賦五言十韻用韻答之,李德秀
贈章相士,
和虞永康美功堂詩,虞永康
送宇文侍郎知廬州,宇文
送徐校書知處州,
送陳大著知蘄州分韻得輝字,
送趙編修知眉州分韻登字,
送周架閣以浙東提幹歸平江,
次韻虞永康廬居生芝,虞永康生
謝安大使見遺白玉環,
再和浣花韻呈李彭州李參政,參政
次韻郭方叔諸公借胡致堂賞梅至夜賦詩,胡致堂;郭方叔
和宇文漢州乞房樓記詩,宇文
約許侍郎諸公酒半宋正仲至自都城,
登元祐閣次韻李左史所和范瀘州詩,左瀘
次韻張太博得余所遺二程先生集辯二程戲邵子語,張太博;余所遺
重九後三日後圃黄華盛開坐客有論近世菊品日繁未經前人賦詠惟明道嘗賦桃花菊外此無聞焉因相與第其品之稍顯者各賦一品某探題得桃花菊,
次韻薛祕書見遺玉臂格謝書則堂扁額,
張義立得古井以木爲甃命曰亨泉而求余詩,張義立
補和李季允去秋所寄凌霄觀詩,李季允
送袁都官知徽州,袁都
送侯成甫歸蜀,侯成甫
送楊尚書知瀘州,楊尚書
大理曾少卿欲見余近作錄數篇寄之以詩爲謝且云連日瘡瘍作讀余文而愈因次其韻,謝且云;曾少卿
送任大卿知漢州張少卿知眉州,張少卿;任大卿
六月十四日後殿侍立新永康太守成嘉甫朝辭奏事詞氣懇惻上爲嘉納嘗隨筆紀其事今鄉人祖帳分韻得西字遂書以贈行,成嘉甫
次韻永平令江叔文鶴山書院落成詩,江叔
生朝李肩吾貽詩次韻爲謝,
次韻李肩吾讀易亭山茶梅,李肩
通道朱宰求時齋字李肩吾賦詩次韻,李肩吾;朱宰求
先立春一日電雷雪交作程叔運賦詩次韻,程叔運
送程叔運高不妄西歸,
題東甌王友直尚友堂,題東甌;王友直友堂
贈造琴道士劉發雲劉亦解致雷,劉亦解;劉發雲
洪士龍以洪舜俞考功所作竹洲精舍記見問,考功;洪士龍;洪舜俞
次韻廬陵劉時見懷,
四川茶馬牛寶章修揚子墨池以書索題詠,牛寶章
送高才卿出守嘉定,高才卿
次韻蘇和父自郫見寄,
奉謝資陽謝純天諸友是日三池周季章馮季修許德開資中支仲壬至謝介卿馮清叔廣漢常光父繼至遂寧楊儀斯期而未至,支仲壬;周季章;楊儀斯;馮季修;謝介卿;馮清;漢常光;謝純天;許德開;叔廣
贈畫工王生,
贈畫工王三錫傳神,
送張總卿護餉益昌,
蝶恋花 和孙蒲江□□上元词,孙蒲江
水调歌头 虞永康刚简所筑美功堂于城南以端午落成唐涪州赋水调歌即席次韵,虞永康
朝中措 和赵黎州□□陪李参政壁游醴泉西园,赵黎州;李参政
鹧鸪天 送宇文侍郎□□知汉州劝酒,宇文
朝中措 和刘左史光祖人日游南山 追和去春词韵,刘左史
鹧鸪天 次韵刘左史光祖自和去年元夕词,史光祖;刘左
醉蓬莱 新亭落成约刘左史光祖和 见惠生日韵,史光祖;刘左;见惠
江城子 刘左史光祖别席和韵,史光祖;刘左
小重山 次韵刘左史光祖和三月十八日词见贻生日,史光祖;刘左
喜迁莺 即席次韵南叔兄同亲友饯王万里万回宣幕,
卜算子 李季允同总漕载酒□湖相送即席再和,李季允
送左彥武歸鄉,左彥武
挽王平甫二首,王平甫
荆門別張天覺,
送徐道士赴闕,
喜岐賁王闈見訪,王闈
送王衢赴舉,王衢
贈潁陽知縣劉燁著作,
送臧奎之寧州謁韓使君,臧奎
謝馮亞惠鶴,馮亞惠
謝潘閬寄惠白雞,潘閬
知玄武縣薛祕丞繼示手書因以謝,祕丞
送王遷歸青社,
寄河中田沃兼呈李瀆徵君,瀆徵
寄王谷推官,
聞王衢王闢登第因有寄賀,王衢闢
陪留臺李學士筵上賦得文石酒杯分得杯字,
貽司馬池,
送秘丞王利通倅閬州,王利
三門與臧奎推官聯句題東樓,臧奎
送王闢太博赴闕呈劉正言,王闢太;劉正言
依韻和馮亞見贈,馮亞
贈薛田察院兼呈劉大著,
和夏臺知縣李尚賢殿直見贈,李尚賢
送縣宰王希之闕下,
寄唐異山人,
送馮介迎覲,
送任秉南歸,任秉南
和馮亞寄進士孫磻,馮亞磻
送吳石赴舉,吳石
送魏莊赴舉,魏莊
次韻和酬知開封縣錢易學士見寄三首,
留題華山陳先生舊隠,
和馮亞見贈,馮亞
送王專李安赴舉,李安
和呈寇相公見贈,
謝呈寇相公召宴,謝呈
寇相公生辰因有寄獻,寇相公
和臧奎秋夜書懷,臧奎秋
送王專推官赴任河中,
寄贈陳越兼簡臧奎,陳越;臧奎
河中孫學士以詩見寄因次本韻繼和三章用爲酬贈,
寄贈河中表兄李瀆,
喬職方將赴闕詔領河東轉輸再成長句送之,
和河中孫諫議見送同薛田察院之龍門謁劉燁大著,劉燁;孫諫田
和郡侯詠雪,
送石太尉移鎮許昌,
寄贈知洋州李澤屯田,
酬和提刑王國博見寄兼謝惠竹簟,王國博;謝惠竹
送薛奎殿院赴闕,薛奎殿
寄贈河中孫大諫兼簡劉大著李瀆處士,劉大瀆;孫大諫
送王專著作之任犀浦,
送張子皋推官赴闕,張子皋
謝何學士王專推官王道士同見訪,謝何;王專
送唐肅察院赴闕兼呈府尹孫大諫,孫諫
送外甥李渭進士赴舉,李渭
三峰王耿殿丞將移陝下通理先已同袁刑部以唱和詩見寄因次前韻和酬二首,耿殿丞
送劉燁大著移任龍門知縣,
寄陳越學士託附魏仲容,魏仲容
送王專王衢之許下自維揚謁孫學士王舍人,王衢之;王舍人;王專
次韻和同理王耿殿丞見贈,耿殿丞
和酬何泳推官見贈,何泳
和王衢見寄兼呈董行父,
將遊蜀中恨有所滯至情難蓄發爲拙詩寄錦川峽路薛田臧奎二運使提刑楊及,臧奎;楊及
送王衢之任德之推官,任德之;王衢之
寄河中王專推官兼呈知府孫學士,
寄贈桃林尉史溫,
次韻和王希知縣見贈,
劉燁大著忽惠雅章喜懼交集輒增二詠聊以謝酬,忽惠雅;劉燁
謝知府寇相公降訪,寇相公
酬薛田推官見贈,
謝王耿太博惠藤床王虞部惠藤枕,
聞潘閬新授滁州散參因以寄賀,潘閬
聞張師德狀元登第因以寄賀兼呈梁固狀元,張師德固
留題滻川姚氏鳴琴泉,
乞牋紙寄犀浦王專著作,犀浦專
送唐肅察院赴東川提刑,
薛田察院洎壽師同宿三門開化院,
送王希赴任衢州判官,王希
和江南提刑王國博見寄,王國博
謝大著劉燁寄惠玉箋,謝大燁
送王甲宰青石縣,王甲
送司馬池歸夏臺,
送王國博赴江南提刑,王國博
和薛田察院詠雪三首,薛田
寄盩厔知縣解旦著作,
清明日離藍田白鹿原寄王太博,王太博
寄陳越學士,
別雲臺觀同宿饒益寺與薛田聯句,
上知府寇相公,寇相公
送朱台符學士關西巡撫,朱台符
和王衢見寄,
送臧奎赴舉,臧奎
贈長安知縣陳堯佐,陳堯佐
寄贈長安宋澥逸人十韻,
吾友山陽蹇子韞嘗遊潁上言彼之居人有許氏者富不因貪學非求進于郡之西手植衆木鬰然成林林下搆亭壯而不麗郡倅黄公宗旦皇宋有名之士也常造焉上闕歌詩以旌其美故俾予請詩於子吾以子韞之請詩於予八十言以寄題,陽蹇韞公宗
寄贈華山致仕韓見素,見素
送陳越之河中寧覲,
贈孫何狀元,
寄友人臧奎,臧奎
夏夜與臧奎陳越會宿河亭聯句三十韻,臧奎;陳越
宿王闢宅與王專洎用晦上人因成聯句,
淳化五年秋八月二十四日鉅鹿魏野江東僧用晦趙郡李識登解城瑯琊王衢命聯句詩一章凡六十四句請題於是,李識衢;僧用晦
和太傅平章賈魏公咸淳庚午冬大雪遺安撫潛侍郎,
別弟赴新昌,
題吳城山,吳城山
又用韻簡李深之,李深之
挽孫庸齋,
哭祕書彭止所,彭止所
挽高郵守晏桂山,晏桂山
挽鄢晉叔主簿,鄢晉叔
挽王遠叔,王遠
衡州送胡端逸赴漕,胡端逸
翠玉樓和胡端逸韻,胡端逸
挽劉知縣,
張元帥謂予國已亡矣殺身以忠誰復書之予謂商非不亡夷齊自不食周粟人臣自盡其心豈論書與不書張爲改容因成一詩,張元帥
集英殿賜進士及第恭謝詩,
次韻劉左司前以著作郎主祕書省營繕事時落成適潘祕丞得郡檇李并餞行有詩,劉左司適;潘祕丞并
贈桂巖楊相士,
和韻送逸軒劉民章,劉民章
題陳正獻公六梅亭,陳正
闢山寄朱約山,
山中謾成柬劉方齋,劉方齋
生日山中和蕭敬夫韻,蕭敬夫
與朱古平飲山中和蕭敬夫韻,朱古平;蕭敬夫
和朱松坡,朱松坡
借朱約山韻就賀挂冠,朱約山
翰林權直罷歸和朱約山韻,朱約山
壽朱約山八十韻,約山
壽朱約山八十三歲,約山
挽李制帥二首,
送張宗甫兄弟楚觀登舟赴湖北試,張宗甫
和衡守宋安序送行詩,和衡安
改題萬安縣凝祥觀,
贈周東卿畫魚,周東卿
相陳宜中第十六,
陳宜中第四十,陳宜中
寄故人劉方齋,
爲劉定伯索油蕨,劉定伯
西昌倪氏有山谷書杜陵山水圖障歌作江山堂堂廢其後人以黄書求題跋感慨一絕,杜陵
哭尹玉,尹玉
題王聲甫松坡樵苦唱後,王聲甫
送三山林溶孫歸省,
暑布送王廷舉用蕭敬夫韻,王廷舉;蕭敬夫
題陳國秀小園,陳國秀
贈鏡齋徐相士,
贈尅擇徐吉甫,徐吉甫
彭通伯衛和堂,彭通伯
題周山甫錦綉段,周山甫
生日謝朱約山和來韻,朱約山
陳貫道摘坡詩如寄以自號達者之流也爲賦浩浩歌一首,陳貫道
贈萍鄉道士,
送吉州陳守解任,陳守解
贈蜀醫鍾正甫,鍾正甫
有感呈景山校書諸丈,
贈楊樵隠應炎談命,楊樵
題毛霆甫詩集,毛霆甫
贈秋月葉相士,
苗子居運判歸宿州同赴武康西縣道中奉寄,
送錢規判官歸蜀覲親遂之岳陽,
秋日寄呂永壽微中,
寄馮永州,
送郭方叔南充簿,郭方
訪李奐山人隠居,
和邵興宗棋聲,邵興宗
嘉川道中寄周正孺,周正孺
送文鑄師游襄陽鹿門,
送張正夫監簿歸漢州,張正夫
寄彥思時在長安言遊終南,彥思
又送劉著作,
送張樸翁歸盩厔,張樸翁
張林宗司勳挽詩三首,張林宗司勳
張道宗比部挽詩三首,張道宗
和陳基載大雨,陳基
馬子山爲余與賀順之書記李仲蒙察推同年同幕作題名記復有詩督程適之書石余因和兼謝,賀順之;馬子山;程適之因;李仲蒙
寄題杭州通判胡學士官居詩四首,
登陵陽雲山閣寄上吳尹,
送王晦叔,王晦
寄宇文公南,宇文
送張宗益工部知相州,張宗益
送劉立之著作歸長安因赴安定知縣,劉立之
答馬子山節推見寄,
賀陳基載重陽日,陳基
中秋對月懷寄鳳凰山鄧道人,
聞陳山人定命丹成試以詩乞,
寄呈溫江安寺丞,
嘲任昉,任昉
送郭榮叔秀才應武舉,郭榮叔
送王存之,王存之
柳池贈丁絪,
送馮允南倅梓,南梓
謝任遵聖光祿惠詩,謝任遵
謝任瀘州師中寄荔枝,
寄彰明任光祿遵聖,寄彰明;任光祿
朱康叔郎中棄官求母於金州因會華清宮作此詩送之,朱康叔
宿李同年蔭碧亭,
送韓震都官監渭州酒韓近悼亡,韓震都
寄員文饒屯田,
送李道士歸,
子平寄惠希夷陳先生服唐福山藥方因戲作雜言謝之,子平;惠希夷
問陳彥升覓古瓦硯,陳彥升
送呂希彥司門通判河陽,呂希彥
和梅公儀待制 宿西谿寺,
雪中樞密蔡諫議借示范寬雪景圖,蔡諫議
詩答鄆州分司李待制許中春寵訪,李待制;許中春
頌寄實師順師,
酬金華山人春日見寄之什,
贈會稽尊師,
雷簡夫自辰溪還除國子博士鹽鐵判官以書見謝并寄杜鵑鳥一隻偶成二章答之,雷簡夫
次韻答平凉龍圖王諫議,
梅公儀見寄華亭鶴一隻,
致政中散荀龍連惠三篇俯光衰老輒亦依韻和呈再鼓羸師其氣已竭止希一覽而棄之可也,荀龍連惠
次韻秦帥經略呂通議過洛少留,呂通;秦帥
奉陪伯溫中散程伯康朝議司馬君從大夫席於所居小園作同甲會,伯康;伯溫;司馬君
答龐相家園雖陋春物向榮日冀相車時枉遊覽未蒙寵降承貺佳章謹次嚴韻,
司馬溫公挽詞,司溫公
司馬贈太傅康國韓公挽詞,司康國
和梅公儀待制 登驪山見連理木,
前朔憲孔嗣宗太博過孟云近於洛下結窮九老會凡職事稍重生事稍豐者不得與焉其宴集之式率稱其名其事誠可嘉尚其語多資嗢噱因作小詩以紀之亦以見河南士人有名教之樂簡貪薄之風輒錄呈留守宣徽聊資解頤,前朔;孔嗣宗云
提舉劉司封監牧張職方詠酴醾詩皆以微文形於善謔輒成累句奉呈聊用解紛,張職;劉司封
嘉祐中余尹河南與少師李公明龍圖董巨源集賢王伯初同遊龍門漁者得鱖魚數十尾以助杯柈飲興皆歡日月云邁幾二十年感舊念游作憶鱸詩乃思鱸之比也,王伯初;董巨源;余尹河南;李公明
題郭熙畫樵夫渡水扇,郭熙
蒙惠咸陽水梨極佳快陶隱居謂梨爲快果太原鳳棲梨少許納上非報也欲校其味耳呂大忠運使惠,呂大忠;陶隱居
偶書答岐守吳卿,吳卿
家園花開與陳大師飲茶同賞呈伯壽正叔昌言,伯壽正;陳大師;叔昌
贈李戡,李戡
臣得請致政赴闕謝恩脩覲禮成回歸西洛感恩戀聖情激於中謹成五言十二韻詩一首齋沐繕寫上進,脩覲成
去春蒙西都致政李少師惠詩五首追敘舊遊因而招隱某尚羈樞務請退未諧深味來章未知所答遷延宿留遂涉歲時今蒙聖慈俯從人欲聽解重柄均逸便藩仰西河之上遊瞻仁宅之實邇即當胥會彌積欣怡輒成小詩三章代書見意且答去春之賜,
送廖融處士南遊,廖融
送陳郎中棅知嚴州,
送人赴沅州任,
晚秋送徐璣赴龍溪丞因過泉南舊里,徐璣
送趙紫芝爲江東從事,趙紫芝
春日和劉明遠,劉明遠
同趙靈芝杜子野游豫章總持寺,杜子野;趙靈芝
酬杜子野,杜子野
寄葛天民,葛天民
送徐靈淵永州司理,徐靈淵
寄永州徐三掾曹,徐三
寄山友徐靈暉,徐靈暉
題常州獨孤檜,
秋日閑居呈趙端行,
送趙明叔明府,
送翁應叟,翁應叟
哭徐璣,徐璣
贈孫季蕃,
周南仲挽詞,周南仲
送曹西士宰建昌,
送劉成道,劉成道
舟行寄趙端行,
送徐評事赴省試,
送周子靜桂陽教官,周子靜;桂陽
留別吳中諸士友,
送于君錫節推,
贈張韓伯,
贈九華李丹士,
贈葛天民,葛天民
同徐道暉趙紫芝泛湖,趙紫芝;徐道暉
送陳嘉父爲彭澤主簿,彭澤;陳嘉父
寄山人徐靈暉,徐靈暉
還家夜同趙端行分韻賦,趙端行
悼舊呈趙紫芝,趙紫芝
送葉任道,葉任道
送劉幾道,
落花呈王如山監簿,
送劉羲仲檢討歸南康,劉羲仲
及第謝恩,
題王正叔㶏景亭,㶏景亭
戲王安國,
和左達功春日即事二首,
和李子儀韵四首,李子
和尹少稷席上韵,尹少稷
和王夷仲韵,王夷仲
和鮑昌朝韵,
洪景伯行縣以不得相見寄詩道意因和其韵,洪景伯
和左達功春日見寄二首,左達功
和何倅與林大任韵二首,何倅;林大任
和胡經仲即事二首,胡經仲
和陳宗師,陳宗師
寄江朝宗,
再和前韵贈江朝宗,江朝宗
寄李彥平,李彥平
用王龜齡韵題五柳堂,王龜齡
聯句題吉祥寺,
與江朝宗丁彥功飲酒梅花下二首,丁彥功;江朝宗
挽林紹伊二首,林紹伊
挽吳尚書三首,吳尚書
挽樓樞密二首,
挽陳兖仲,陳兖仲
挽朱樞言,
挽胡經仲二首,經仲
二十八日出郊勸農陳澤民見示佳作因次來韵,陳澤民
和李相之勸農,李相之
魯漕按行諸郡以所得江山之秀形之篇章燦然成軸出以相示卒卒未能盡和且作數語以報來辱,
陳時中法臺得郡而歸喜而成詩,陳時中
送謝子肅之官,
送江朝宗之官,
送王若夫造朝,王若夫
潘公舍人義榮當世第一流人也僕頃得金華私竊自喜將獲從公之遊洎至而公已云亡至今以爲恨金元鼎出公往還詩帖因即公韵和數句於後姑以少見平生慕用之意云,潘公
和王龜齡待制貢院落成二首,
和梁次張得酒之作,次張
陪梁大諫察院同登蔣山,
自湖上歸遊朱園和李相之韵二首,
和王致君見寄望海亭詩,王致君
題陳彥山草堂,陳彥
和李子儀到山居,
和董伯玉讀當塗小集,董伯玉
和方叔載讀小集,方叔載
王瞻叔參政寄惠雲笈經因成四韵奉酬,王瞻叔
送陳澤民赴銅陵簿,陳澤民
送方務德侍郎得請東歸,方務德
送王仲矜赴興元倅,王仲矜
元夕用胡經仲所寄韵呈辛倅及諸僚友,辛倅;胡經仲
又和金克家送春,
和趙觀使喜雨,趙觀使
和王夷仲雪中見貽,王夷仲
和朱世同夜坐待月,
和陳澤民韵,陳澤民
送王龜齡得請還鄉,王龜齡
送江朝宗還鄉,江朝宗
和章德文侍郎題晞浣堂韵寄張法師,題晞;章德文
和曾吉甫九日,曾吉甫
江朝宗許重陽見過候終日竟不聞車音使人悵然因成拙句以誚之,許重陽
和陳澤民詠巖桂,陳澤民
四月六日同江朝宗花下飲,朝宗
和蔣宣卿韵,蔣宣卿
和沈子壽見寄,沈子壽
和梁次張韵,次韵
和韓子雲見寄四首,韓子雲
僕平日聞有此生待足何時足未老得閑方是閑之句每歎服之恨不知作者姓名一日與魯漕話次方聞此詩乃福唐余倅所作魯繼錄全詩及余君所夢始末見示讀之使人益起懷歸之興因成小詩以記其事,魯繼君;余倅
挈累來當塗聞已入境感懷有作二首,
和曾吉甫四明見寄二首,曾吉甫
和林徽之見寄,林徽之
和韓子雲韵留沈子壽,沈壽;韓子雲
和陳澤民見寄三首,陳澤民
和王夷仲至日有感,王夷仲
和曾吉甫寄韵呈李相之二首,李相之;曾吉甫
和楊元明雪中見贈,楊元明
和方叔載留別,方叔載
和朱世同詠梅,朱世同
和朱世同夜聞竹聲,
和劉正夫見寄,劉正夫
李子儀喜津改秩作詩相慶因次韵,李子儀
和江朝宗韵奉寄,
陳天予喜拙者得謝作詩相慶次韵以報來辱,陳天予
趙默卿用拙者所和樂天七旬詩賦二篇見寄因狀山中之景復成一首以報之,趙默卿
謝子肅任崑山丞和余留題舊游詩復次韵謝之,余留;謝子肅
臨湖閣爲向巨源郎中題,向巨源
和李光祖,李光祖
和楊季恪景疏希白二首,楊季恪
和胡宗澤見寄,胡宗澤
和李光祖二首,李光祖
和葉先生韵,
和金克孝韵,金克孝
和韓子雲見寄二首,韓子雲
和朱世同韵,
和葉先生見寄,
和范希孟韵,范希;孟韵
和王瞻叔泉字韵,王瞻叔
和鮑昌朝湖上二首,
九日和向巨源送行韵,巨源
和吳致政韵,吳致政
和朱世同韵二首,
和朱世同見寄,朱世同
寄周子及,周子及
寄陳能之,陳能之
寄陳叔進,陳叔進
寄趙德莊,趙德莊
又陳伯明知郡遠寄詩篇因次韵二首,陳伯明
寄陳彥邦二首,陳彥邦
寄劉汝一陳天予,劉汝一;陳天予
和陳澤民即事二首,陳澤民
和魯季欽別後寄,魯季
送朝京赴福清宰,
送沈子壽,
挽袁正言,袁正言
挽鄭武子,
挽翟伯壽二首,翟伯壽
挽應偉節尊人,
虞兵張宥康永年未六十一日相繼力求歸農余因嘉其志作小絕以紀之,虞兵;張宥康
和左達功,
和林大任三首,林大任
和梁次張謝得酒見寄四首,
寄韓子雲總領,韓子雲
再和絕句寄韓子雲,
寄韓子雲二首,韓子雲
錢丈處和和所寄韓子雲約賞梅絕句復用前韵謝之三首,韓子雲;錢丈
贈張發,
代張發答,
括蒼陳與叟携所撰春秋義例見過書於卷後,括蒼;陳與叟
元夕即席呈郭次張,
題戴雄飛腴軒詩,戴雄飛
予赴官當塗絕江而西夜宿慈嚴秉燭游三洞時主僧出示諸公留題因用樂天韵成一絕,
陪梁大諫陳察院同登蔣山,梁大諫
過嘉禾呈方懋德,方懋德
讀劉與權壯士歌,劉與權
和李民載梅花二首,李民
和陳子良海棠四首,陳子良
和戴解元雄飛瑞香二首,戴解元
進賢道上老松奇古可喜去秋經從因命於空處補種今漸有生意,
昔杯渡禪師自西域開山隠靜止携五葉松來歲月既遠余求此山中之松已化爲烏有矣護國遠老知余此意遍搜之天台山中得於玉霄峰下移以見餉遂爲林下之光因詩以謝之,
括蒼胡經仲以經術授吾鄉子弟僕頃過錢塘得吾兄永言多益及友人孟世功書未嘗不以得交經仲爲言且以其往還詩什相示已决知經仲非塵埃中人矣春初歸自錢塘遂獲識經仲於齋館信數公之知人交道之不朽一年之間凡三相會從容談笑者蓋十許日而詩筒之循環來往曾未嘗輟而僕之心猶以不得朝夕見經仲爲恨也一日經仲來訪席未定乃謂僕曰吾將歸鄉明年不復來此矣僕念經仲之賢交遊中所未有顧世方擾攘會合無期臨風語離殆不勝依黯因誦老杜人生足別離之句作五絕以送之,孟世功仲仲仲仲仲
四月二十一日同妻孥泛舟登呂氏濟川亭二首,
九月二十六日同朝宗澤民遊洞宮用劉使君韵二首,宗澤民;劉使君
和康伯可重陽,康伯可
悼王習之,習之
和劉與權韵三首,與權
和陶示周續之祖企謝景夷韵寄朱元晦,示夷;朱元晦
和陶悲從弟仲德韵哭陳澤民,陶悲;仲德韵;陳澤民
和陶始作鎮軍參軍經曲阿韵哭陳能之,阿韵;陶始作;陳能之
和陶阻風於規林韵寄陳時中二首,於規;陶阻;陳時中;林韵
和陶赴假還江陵夜行途口韵寄江朝宗,
和陳平仲中秋懷舊遊,陳平仲
阻風又成數語呈江朝宗,
丁亥守當塗中夏有獻瑞麥者今日池中復得雙頭蓮因成小詩以記之,
寄題鮑昌朝足軒,
和陳國佐亦愛堂韵,陳國佐
夏日同官會飲白鶴寺雙瀑亭李道濟作詩紀事因次其韵,李道濟
和王夷仲詠施粥,王夷仲
和林大任上許守喜雨,許守喜
和胡經仲中秋,胡經仲
和樓大防韵,
和送春詩送陳澤民,陳澤民
機簡堂自隠靜歸爲萬年主人訪余林下相與道舊因以述懷,
予與王瞻叔韓通一林梅卿余知默徐彥才六人皆同庚也一登政路五上禁塗其四久已物故所存者獨知默與予耳今日得報知默又已云亡念年齒至此予亦豈久於世者乎悵然有感於懷因成數語以自解,余知默;王瞻叔;林梅卿;韓通;徐彥才
里有蔣生者頗志於學迫於貧困吾叔德先見而憐之贍其有無使從胡經仲學作詩勉之,胡經仲;叔德
和林大任勸耕,
和向巨源冷語,
朱世同喜雪中得酒出佳篇相謝用韵奉酬,朱世同
王若夫謂水晶蒲萄本出其家求詩,王若夫
陳正卿示蛤蜊解嘲之作因次來韵,陳正卿
寄劉與權與幾,劉與權
又和謝良輔惠箭筍,謝良
題李進士連雲玉山圖像,
訪別嚴儀卿寄郭招甫,嚴儀卿;郭招甫
送張丞歸平江,張丞
壬午二月桃方盛開雪積其上光輝紅潤不可形狀以二詩紀之,
題劉氏幽香亭,
和張幹三公亭,張幹
代陳無己述懷,無己
寄題鄭集之醉夢齋,鄭集之
汪叔耕見訪不數日別去惡語爲贈兼簡子用子美二友,汪叔耕
題陳仲禮四知軒且當折柳之意,陳仲禮
寄題淳安陳令君讀書林,陳令君
以竹牀贈楊信伯古詩代簡,楊信伯
題李休寧藏齋,李休
送王國器歸宣城,
贈劉羲仲,劉羲仲
寄李道夫,李道夫
呈秦楚材,
廬山香林訪趙德麟,趙德麟
寄米元暉,
和歐陽永叔送龍學赴陝府酌飲贈別,歐陽永叔
淳熙丙申二月晦翁歸婺源先曾大父因隨杖屨遂掛名於弟子之列乃以所著書說以求正晦翁可之又嘗投書論易甚詳龍翰不學緇玷家聲因讀遺文有作數語亦所以自勉云,龍翰;翁可之
哭趙信菴,趙信菴
和章子美閲武見貽,章子美
水雲鄉和制機劉自昭韻三首,劉自昭
示慧開禪師頌二首,示慧開
陪陳立道中書泛湖二首,陳立道
送率翁歸狼山,
題暗香疏影詞後用潘德久贈姜白石韻,姜白石;潘德久
古風一首送常明仲還里社,
鹧鸪天 和古乐府韵送游景仁将漕夔门,游景仁
西河 和旧韵,
和韓絳遊鴻慶寺,
和章質夫成都運司園亭詩 西園,章質夫
和章質夫成都運司園亭詩 玉溪堂,章質夫
和章質夫成都運司園亭詩 雪峰樓,章質夫
和章質夫成都運司園亭詩 海棠軒,章質夫
和章質夫成都運司園亭詩 月臺,章質夫
和章質夫成都運司園亭詩 翠錦亭,章質夫
和章質夫成都運司園亭詩 潺玉亭,章質夫
和章質夫成都運司園亭詩 茅庵,章質夫
和章質夫成都運司園亭詩 水閣,章質夫
和章質夫成都運司園亭詩 小亭,章質夫
次廉布書事三首呈郎中機宜詩韻,機宜
寄范文子,范文子
寄沈子壽,
寄倪升之,倪升之
寄贈沈子壽,
寄大使趙清臣,趙清臣
寄蔣重珍祕書,蔣重珍
寄越上高疎寮,
送王夢升入道,
贈史泳,
送薛沂叔過西湖,薛沂叔
送祝五戒赴陸宰館,祝五戒
贈永嘉張德載,張德載;永嘉
寄沈雲卿,沈雲卿
謝平江吳守送萬壽安泊,謝平江守
送北澗常州住院,
上湖守趙希蒼,趙希蒼
上高疎寮處州守,
寄朱嗣宗,朱嗣宗
寄平江吳煥章,煥章
次韻謝元壽,元壽
哭趙成德,趙成德
效孟浩然體寄呈邦憲明府,孟浩然
挽鄭文昌,文昌
送成都添倅李微之分韻得巫字,
和季永弟賦袁尊固海棠,季永;袁尊固
張仁溥寄游滄浪詩用韻一首非爲滄浪作也,張仁溥
和杜樞密雪,
和張仁溥賦雪,張仁溥
嘉熙丁酉七月上澣遊大滌題住山龔沖妙艮泓軒,
和張周玉峨眉山行,張周玉
沔州和李長孺,李長孺
和洪舜俞太一宮韻,洪舜俞
用晦翁十梅詩韻酬張伯脩孫子直,張伯脩;孫子直
送陳和仲常博倅嘉禾,陳和仲博禾
和曹憲金華山韻上李雁湖,曹憲
送游景仁夔漕分韻得喜字,游景仁
蹇應叔自宜興寄近詩和馬字韻,蹇應叔宜興
堰上行上周憲,
贈星翁郭若水,若水
洪都病中夢與太白同登峨嵋亭有賦,
送李伯勇分教閬州,李伯勇
同程季予遊李園和張仁溥,季予仁溥
卜算子 和史子威瑞梅,威瑞梅
洞仙歌 惜春和李元膺,李元膺
贺新郎 送游景仁赴夔漕,游景仁
贺新郎 游西湖和李微之校勘,贺新郎;李微之
满江红 再游西湖和李微之,李微之
陪劉仲馮登城樓,劉仲馮
和劉坰并簡楊虞卿,劉坰;楊虞卿
寄曾公卷,
呈余清老,
與曾公路呂少馮飲曾公卷舟中,
過智海呈陳無己,陳無己;過智海
贈郭功父,
爲盧天驥作,盧天驥
入汴先寄韓子蒼,
寄呂少馮時余單騎入都將發楚,
至洪澤寄呂少馮介然,洪澤;呂少馮然
歸自河西泛舟東下示坰,
簡田升之時升之赴金陵,
寄魏道輔,魏道輔
和魏道輔銅雀硯,魏道輔
